name,openapi_url,logo_url,description,category,publish_npm
nytimes-com-geo_api,https://api.apis.guru/v2/specs/nytimes.com/geo_api/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"The Geographic API extends the Semantic API, using a linked data approach to enhance location concepts used in The New York Times' controlled vocabulary and data resources which combine them with t...",Media,true
nytimes-com-most_popular_api,https://api.apis.guru/v2/specs/nytimes.com/most_popular_api/2.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"Get lists of NYT Articles based on shares, emails, and views.",Media,true
nytimes-com-movie_reviews,https://api.apis.guru/v2/specs/nytimes.com/movie_reviews/2.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"With the Movie Reviews API, you can search New York Times movie reviews by keyword and get lists of NYT Critics' Picks.",Media,true
nytimes-com-semantic_api,https://api.apis.guru/v2/specs/nytimes.com/semantic_api/2.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"The Semantic API complements the Articles API. With the Semantic API, you get access to the long list of people, places, organizations and other locations, entities and descriptors that make up the...",Media,true
nytimes-com-times_tags,https://api.apis.guru/v2/specs/nytimes.com/times_tags/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"With the TimesTags API, you can mine the riches of the New York Times tag set. The TimesTags service matches your query to the controlled vocabularies that fuel NYTimes.com metadata. You supply a s...",Media,true
nytimes-com-timeswire,https://api.apis.guru/v2/specs/nytimes.com/timeswire/3.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,"With the Times Newswire API, you can get links and metadata for Times articles and blog posts as soon as they are published on NYTimes.com. The Times Newswire API provides an up-to-the-minute strea...",Media,true
nytimes-com-top_stories,https://api.apis.guru/v2/specs/nytimes.com/top_stories/2.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_static01.nyt.com_images_icons_t_logo_291_black.png,The Top Stories API provides lists of articles and associated images by section.,Media,true
o2-cz-mobility,https://api.apis.guru/v2/specs/o2.cz/mobility/1.2.0/swagger.json,https://api.apis.guru/v2/cache/logo/https_pbs.twimg.com_profile_images_443742048365985792_Zech6Z-m_400x400.png,"Transit API can be used to obtain time-aggregated data representing moving the people between various spatial points within the Czech Republic. Having A - 'from' and B - 'to' points, the API can re...",Telecom,true
o2-cz-sociodemo,https://api.apis.guru/v2/specs/o2.cz/sociodemo/1.2.0/swagger.json,https://api.apis.guru/v2/cache/logo/https_pbs.twimg.com_profile_images_443742048365985792_Zech6Z-m_400x400.png,"Socio-demo API can be used to obtain time-aggregated data representing groups of people on the given location in the Czech Republic. Having a location, the API can return count of people belonging ...",Telecom,true
obono-at,https://api.apis.guru/v2/specs/obono.at/1.4.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_obono_at_profile_image.jpeg,Provides a RESTful API for interacting with virtual cash registers and creating receipts that are conform with the Registrierkassensicherheitsverordnung (RKSV).,Ecommerce,true
oceandrivers-com,https://api.apis.guru/v2/specs/oceandrivers.com/1.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,This is the api to access the ODWeather API information,Open_data,true
okta-local,https://api.apis.guru/v2/specs/okta.local/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,The [Okta User API](/docs/api/rest/users.html) provides operations to manage users in your organization.,Security,true
omdbapi-com,https://api.apis.guru/v2/specs/omdbapi.com/1/swagger.json,https://api.apis.guru/v2/cache/logo/http_raw.githubusercontent.com_Mermade_open_api_specifications_master_OMDb_OMDb.png,"The Open Movie Database. The OMDb API is a free web service to obtain movie information, all content and images on the site are contributed and maintained by our users.",Media,true
onsched-com-consumer,https://api.apis.guru/v2/specs/onsched.com/consumer/v1/openapi.json,https://api.apis.guru/v2/cache/logo/https_onsched_com_img_apple-touch-icon-57x57-precomposed.svg,Build secure and scalable custom apps for Online Booking. Our flexible API provides many options for availability and booking.,Collaboration,true
onsched-com-setup,https://api.apis.guru/v2/specs/onsched.com/setup/v1/openapi.json,https://api.apis.guru/v2/cache/logo/https_onsched_com_img_apple-touch-icon-57x57-precomposed.svg,Build secure and scalable custom apps for onboarding and setup. Our flexible API provides many options for configuration.,Collaboration,true
onsched-com-utility,https://api.apis.guru/v2/specs/onsched.com/utility/v1/openapi.json,https://api.apis.guru/v2/cache/logo/https_onsched_com_img_apple-touch-icon-57x57-precomposed.svg,Endpoints for system utilities. e.g.Health,Collaboration,true
openai-com,https://api.apis.guru/v2/specs/openai.com/1.2.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_learnodo-newtonic.com_wp-content_uploads_2020_04_Logo-of-OpenAI-768x161.jpg,APIs for sampling from and fine-tuning language models,AI,true
openalpr-com,https://api.apis.guru/v2/specs/openalpr.com/3.0.1/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_openalpr_profile_image.png,The OpenALPR CarCheck API allows you to send images to the cloud for processing.,Cloud,true
openapi-generator-tech,https://api.apis.guru/v2/specs/openapi-generator.tech/6.2.1/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,This is an online openapi generator server.  You can find out more at https://github.com/OpenAPITools/openapi-generator.,Developer_tools,true
openapi-space,https://api.apis.guru/v2/specs/openapi.space/1.0.0/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_APInf_io_profile_image.png,This is the API for OpenAPI space.,Developer_tools,true
openaq-local,https://api.apis.guru/v2/specs/openaq.local/2.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,API for OpenAQ LCS,Location,true
openbanking-org-uk,https://api.apis.guru/v2/specs/openbanking.org.uk/v1.3/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars0.githubusercontent.com_u_23359225.png,Latest Swagger specification for OpenData,Finance,true
openbanking-org-uk-account-info-openapi,https://api.apis.guru/v2/specs/openbanking.org.uk/account-info-openapi/3.1.7/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars0.githubusercontent.com_u_23359225.png,Swagger for Account and Transaction API Specification,Finance,true
openbanking-org-uk-confirmation-funds-openapi,https://api.apis.guru/v2/specs/openbanking.org.uk/confirmation-funds-openapi/3.1.7/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars0.githubusercontent.com_u_23359225.png,Swagger for Confirmation of Funds API Specification,Finance,true
openbanking-org-uk-event-notifications-openapi,https://api.apis.guru/v2/specs/openbanking.org.uk/event-notifications-openapi/3.1.7/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars0.githubusercontent.com_u_23359225.png,Swagger for Event Notification API Specification - TPP Endpoints,Finance,true
openbanking-org-uk-payment-initiation-openapi,https://api.apis.guru/v2/specs/openbanking.org.uk/payment-initiation-openapi/3.1.7/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars0.githubusercontent.com_u_23359225.png,Swagger for Payment Initiation API Specification,Finance,true
openbankingproject-ch,https://api.apis.guru/v2/specs/openbankingproject.ch/1.3.8_2020-12-14 - Swiss edition 1.3.8.1-CH/openapi.json,https://api.apis.guru/v2/cache/logo/https_openbankingproject-ch.github.io_obp-apis_swiss-ng-logo.png,# Summary,Finance,true
opencagedata-com,https://api.apis.guru/v2/specs/opencagedata.com/1/swagger.json,https://api.apis.guru/v2/cache/logo/https_opencagedata.com_opencagelogo-green.png,Worldwide forward and reverse geocoding,Location,true
opendatanetwork-com,https://api.apis.guru/v2/specs/opendatanetwork.com/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,"The Socrata OpenDataNetwork (ODN) REST API exposes public data, often continuosly updated and enhanced, from many thousands of public",Open_data,true
openfigi-com,https://api.apis.guru/v2/specs/openfigi.com/1.4.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,A free & open API for FIGI discovery.,Open_data,true
openfintech-io,https://api.apis.guru/v2/specs/openfintech.io/2017-08-24/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_openfintech_profile_image.jpeg,# Introduction,Finance,true
openindex-ai,https://api.apis.guru/v2/specs/openindex.ai/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_retriever.openindex.ai_.well-known_logo.png,A retrieval API for querying and filtering documents based on natural language queries and metadata,AI,true
openlinksw-com-osdb,https://api.apis.guru/v2/specs/openlinksw.com/osdb/1.0.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_OpenLink_profile_image.png,An OpenAPI description of the OpenLink Smart Data Bot REST API v1,Developer_tools,true
openpolicy-local,https://api.apis.guru/v2/specs/openpolicy.local/0.28.0/openapi.json,https://api.apis.guru/v2/cache/logo/https_github.com_open-policy-agent_opa_blob_master_docs_website_static_img_logos_opa-horizontal-color.png,OPA provides policy-based control for cloud native environments. The following *endpoints* (such as `PUT /v1/policies`) provide reference documentation for the OPA REST API.,Open_data,true
openstf-io,https://api.apis.guru/v2/specs/openstf.io/2.3.0/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_open_stf_profile_image.png,Control and manages real Smartphone devices from browser and restful apis,Telecom,true
opensuse-org-obs,https://api.apis.guru/v2/specs/opensuse.org/obs/2.10.50/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,The _Open Build Service API_ is a XML API.,Developer_tools,true
opentargets-io,https://api.apis.guru/v2/specs/opentargets.io/19.02.1/openapi.json,https://api.apis.guru/v2/cache/logo/https_www.targetvalidation.org_imgs_logo_ot_logo_webheader.svg,### The Open Targets Platform REST API,Open_data,true
openuv-io,https://api.apis.guru/v2/specs/openuv.io/v1/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,"The missing minimalistic JSON real-time UV Index API for awesome Developers, Innovators and Smart Home Enthusiasts",Other,true
optimade-local,https://api.apis.guru/v2/specs/optimade.local/1.1.0~develop/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,The [Open Databases Integration for Materials Design (OPTIMADE) consortium](https://www.optimade.org/) aims to make materials databases interoperational by developing a common REST API.,Open_data,true
opto22-com-groov,https://api.apis.guru/v2/specs/opto22.com/groov/R4.2a/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_opto22_profile_image.jpeg,#### Revised: 2019-11-21,IoT,true
opto22-com-pac,https://api.apis.guru/v2/specs/opto22.com/pac/R1.0a/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_opto22_profile_image.jpeg,#### Revised: 6/15/2018,IoT,true
orbit-love,https://api.apis.guru/v2/specs/orbit.love/v1/openapi.json,https://api.apis.guru/v2/cache/logo/https_avatars.githubusercontent.com_u_55637052.png,Please see the complete Orbit API documentation at [https://api.orbit.love/](https://api.orbit.love/).,Customer_relation,true
orghunter-com,https://api.apis.guru/v2/specs/orghunter.com/1.0.0/swagger.json,https://api.apis.guru/v2/cache/logo/http_orghunter.com_sites_all_themes_orghunter_img_logo.jpg,Get the latest IRS data and most up to date charity information for your website or application,Other,true
ornl-gov-daymet,https://api.apis.guru/v2/specs/ornl.gov/daymet/1.0.2/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_NASAEarthData_profile_image.jpeg,Welcome to the Daymet Single Pixel Extraction Tool API. You can use this API to download daily surface data within the Daymet database in a `csv` or `json` format for a single point. This API allow...,Location,true
orthanc-server-com,https://api.apis.guru/v2/specs/orthanc-server.com/1.11.3/openapi.json,https://api.apis.guru/v2/cache/logo/https_apis.guru_assets_images_no-logo.svg,This is the full documentation of the [REST API](https://book.orthanc-server.com/users/rest.html) of Orthanc.<p>This reference is automatically generated from the source code of Orthanc. A [shorter...,Collaboration,true
osisoft-com,https://api.apis.guru/v2/specs/osisoft.com/1.11.1.5383/swagger.json,https://api.apis.guru/v2/cache/logo/https_twitter.com_OSIsoft_profile_image.jpeg,Swagger Spec file that describes PI Web API,Enterprise,true
